participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.effort_to_firm,player.payoff_points,group.id_in_subsession,group.total_effort,group.firm_size,group.per_capita_effort,group.per_capita_payout,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
20,owrthm56,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:48.122677,1,,,3.0,6,,0.0,,0.0,5,0,0,0.0,0.0,15,7e4x1ukf,,,,,1
1,w64p6rum,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:02.026143,1,,,8.0,4,,0.0,,0.0,3,0,0,0.0,0.0,16,7e4x1ukf,,,,,1
2,c5u86d8q,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:04.565629,1,,,11.0,3,,0.0,,0.0,2,0,0,0.0,0.0,16,7e4x1ukf,,,,,1
3,lmlu3crm,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:06.509563,1,,,8.0,5,,0.0,,0.0,4,0,0,0.0,0.0,16,7e4x1ukf,,,,,1
4,das608rt,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:08.450764,1,,,8.0,1,,0.0,,0.0,3,0,0,0.0,0.0,16,7e4x1ukf,,,,,1
5,pt6ng307,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:10.548804,1,,,11.0,1,,0.0,,0.0,1,0,0,0.0,0.0,16,7e4x1ukf,,,,,1
6,nn3il6rt,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:12.281097,1,,,11.0,1,,0.0,,0.0,4,0,0,0.0,0.0,16,7e4x1ukf,,,,,1
7,rhdgxyr3,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:15.053753,1,,,8.0,2,,0.0,,0.0,1,0,0,0.0,0.0,16,7e4x1ukf,,,,,1
8,ql6vd3s5,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:17.589659,1,,,11.0,2,,0.0,,0.0,2,0,0,0.0,0.0,16,7e4x1ukf,,,,,1
9,qavbvr2b,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:19.850575,1,,,11.0,1,,0.0,,0.0,5,0,0,0.0,0.0,16,7e4x1ukf,,,,,1
10,o9to8ca9,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:21.943074,1,,,11.0,5,,0.0,,0.0,5,0,0,0.0,0.0,16,7e4x1ukf,,,,,1
11,aipjr4uk,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:24.003660,1,,,8.0,2,,0.0,,0.0,5,0,0,0.0,0.0,16,7e4x1ukf,,,,,1
12,y3dwfyjb,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:26.066412,1,,,11.0,2,,0.0,,0.0,4,0,0,0.0,0.0,16,7e4x1ukf,,,,,1
13,975muukl,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:28.232816,1,,,11.0,1,,0.0,,0.0,2,0,0,0.0,0.0,16,7e4x1ukf,,,,,1
14,0rloymep,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:30.338583,1,,,8.0,2,,0.0,,0.0,3,0,0,0.0,0.0,16,7e4x1ukf,,,,,1
15,ikauewml,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:32.338830,1,,,8.0,3,,0.0,,0.0,5,0,0,0.0,0.0,16,7e4x1ukf,,,,,1
16,vew72cse,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:37.339302,1,,,8.0,4,,0.0,,0.0,5,0,0,0.0,0.0,16,7e4x1ukf,,,,,1
17,ycwlx2no,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:40.869182,1,,,10.0,3,,0.0,,0.0,4,0,0,0.0,0.0,16,7e4x1ukf,,,,,1
18,0ffcm2xo,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:43.223704,1,,,12.0,3,,0.0,,0.0,3,0,0,0.0,0.0,16,7e4x1ukf,,,,,1
19,ugzwmlsc,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:45.805225,1,,,6.0,4,,0.0,,0.0,4,0,0,0.0,0.0,16,7e4x1ukf,,,,,1
20,owrthm56,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:48.122677,1,,,3.0,6,,0.0,,0.0,5,0,0,0.0,0.0,16,7e4x1ukf,,,,,1
1,w64p6rum,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:02.026143,1,,,8.0,4,,0.0,,0.0,3,0,0,0.0,0.0,17,7e4x1ukf,,,,,1
2,c5u86d8q,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:04.565629,1,,,11.0,3,,0.0,,0.0,2,0,0,0.0,0.0,17,7e4x1ukf,,,,,1
3,lmlu3crm,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:06.509563,1,,,8.0,5,,0.0,,0.0,4,0,0,0.0,0.0,17,7e4x1ukf,,,,,1
4,das608rt,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:08.450764,1,,,8.0,1,,0.0,,0.0,3,0,0,0.0,0.0,17,7e4x1ukf,,,,,1
5,pt6ng307,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:10.548804,1,,,11.0,1,,0.0,,0.0,1,0,0,0.0,0.0,17,7e4x1ukf,,,,,1
6,nn3il6rt,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:12.281097,1,,,11.0,1,,0.0,,0.0,4,0,0,0.0,0.0,17,7e4x1ukf,,,,,1
7,rhdgxyr3,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:15.053753,1,,,8.0,2,,0.0,,0.0,1,0,0,0.0,0.0,17,7e4x1ukf,,,,,1
8,ql6vd3s5,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:17.589659,1,,,11.0,2,,0.0,,0.0,2,0,0,0.0,0.0,17,7e4x1ukf,,,,,1
9,qavbvr2b,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:19.850575,1,,,11.0,1,,0.0,,0.0,5,0,0,0.0,0.0,17,7e4x1ukf,,,,,1
10,o9to8ca9,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:21.943074,1,,,11.0,5,,0.0,,0.0,5,0,0,0.0,0.0,17,7e4x1ukf,,,,,1
11,aipjr4uk,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:24.003660,1,,,8.0,2,,0.0,,0.0,5,0,0,0.0,0.0,17,7e4x1ukf,,,,,1
12,y3dwfyjb,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:26.066412,1,,,11.0,2,,0.0,,0.0,4,0,0,0.0,0.0,17,7e4x1ukf,,,,,1
13,975muukl,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:28.232816,1,,,11.0,1,,0.0,,0.0,2,0,0,0.0,0.0,17,7e4x1ukf,,,,,1
14,0rloymep,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:30.338583,1,,,8.0,2,,0.0,,0.0,3,0,0,0.0,0.0,17,7e4x1ukf,,,,,1
15,ikauewml,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:32.338830,1,,,8.0,3,,0.0,,0.0,5,0,0,0.0,0.0,17,7e4x1ukf,,,,,1
16,vew72cse,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:37.339302,1,,,8.0,4,,0.0,,0.0,5,0,0,0.0,0.0,17,7e4x1ukf,,,,,1
17,ycwlx2no,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:40.869182,1,,,10.0,3,,0.0,,0.0,4,0,0,0.0,0.0,17,7e4x1ukf,,,,,1
18,0ffcm2xo,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:43.223704,1,,,12.0,3,,0.0,,0.0,3,0,0,0.0,0.0,17,7e4x1ukf,,,,,1
19,ugzwmlsc,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:45.805225,1,,,6.0,4,,0.0,,0.0,4,0,0,0.0,0.0,17,7e4x1ukf,,,,,1
20,owrthm56,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:48.122677,1,,,3.0,6,,0.0,,0.0,5,0,0,0.0,0.0,17,7e4x1ukf,,,,,1
1,w64p6rum,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:02.026143,1,,,8.0,4,,0.0,,0.0,3,0,0,0.0,0.0,18,7e4x1ukf,,,,,1
2,c5u86d8q,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:04.565629,1,,,11.0,3,,0.0,,0.0,2,0,0,0.0,0.0,18,7e4x1ukf,,,,,1
3,lmlu3crm,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:06.509563,1,,,8.0,5,,0.0,,0.0,4,0,0,0.0,0.0,18,7e4x1ukf,,,,,1
4,das608rt,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:08.450764,1,,,8.0,1,,0.0,,0.0,3,0,0,0.0,0.0,18,7e4x1ukf,,,,,1
5,pt6ng307,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:10.548804,1,,,11.0,1,,0.0,,0.0,1,0,0,0.0,0.0,18,7e4x1ukf,,,,,1
6,nn3il6rt,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:12.281097,1,,,11.0,1,,0.0,,0.0,4,0,0,0.0,0.0,18,7e4x1ukf,,,,,1
7,rhdgxyr3,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:15.053753,1,,,8.0,2,,0.0,,0.0,1,0,0,0.0,0.0,18,7e4x1ukf,,,,,1
8,ql6vd3s5,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:17.589659,1,,,11.0,2,,0.0,,0.0,2,0,0,0.0,0.0,18,7e4x1ukf,,,,,1
9,qavbvr2b,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:19.850575,1,,,11.0,1,,0.0,,0.0,5,0,0,0.0,0.0,18,7e4x1ukf,,,,,1
10,o9to8ca9,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:21.943074,1,,,11.0,5,,0.0,,0.0,5,0,0,0.0,0.0,18,7e4x1ukf,,,,,1
11,aipjr4uk,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:24.003660,1,,,8.0,2,,0.0,,0.0,5,0,0,0.0,0.0,18,7e4x1ukf,,,,,1
12,y3dwfyjb,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:26.066412,1,,,11.0,2,,0.0,,0.0,4,0,0,0.0,0.0,18,7e4x1ukf,,,,,1
13,975muukl,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:28.232816,1,,,11.0,1,,0.0,,0.0,2,0,0,0.0,0.0,18,7e4x1ukf,,,,,1
14,0rloymep,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:30.338583,1,,,8.0,2,,0.0,,0.0,3,0,0,0.0,0.0,18,7e4x1ukf,,,,,1
15,ikauewml,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:32.338830,1,,,8.0,3,,0.0,,0.0,5,0,0,0.0,0.0,18,7e4x1ukf,,,,,1
16,vew72cse,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:37.339302,1,,,8.0,4,,0.0,,0.0,5,0,0,0.0,0.0,18,7e4x1ukf,,,,,1
17,ycwlx2no,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:40.869182,1,,,10.0,3,,0.0,,0.0,4,0,0,0.0,0.0,18,7e4x1ukf,,,,,1
18,0ffcm2xo,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:43.223704,1,,,12.0,3,,0.0,,0.0,3,0,0,0.0,0.0,18,7e4x1ukf,,,,,1
19,ugzwmlsc,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:45.805225,1,,,6.0,4,,0.0,,0.0,4,0,0,0.0,0.0,18,7e4x1ukf,,,,,1
20,owrthm56,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:48.122677,1,,,3.0,6,,0.0,,0.0,5,0,0,0.0,0.0,18,7e4x1ukf,,,,,1
1,w64p6rum,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:02.026143,1,,,8.0,4,,0.0,,0.0,3,0,0,0.0,0.0,19,7e4x1ukf,,,,,1
2,c5u86d8q,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:04.565629,1,,,11.0,3,,0.0,,0.0,2,0,0,0.0,0.0,19,7e4x1ukf,,,,,1
3,lmlu3crm,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:06.509563,1,,,8.0,5,,0.0,,0.0,4,0,0,0.0,0.0,19,7e4x1ukf,,,,,1
4,das608rt,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:08.450764,1,,,8.0,1,,0.0,,0.0,3,0,0,0.0,0.0,19,7e4x1ukf,,,,,1
5,pt6ng307,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:10.548804,1,,,11.0,1,,0.0,,0.0,1,0,0,0.0,0.0,19,7e4x1ukf,,,,,1
6,nn3il6rt,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:12.281097,1,,,11.0,1,,0.0,,0.0,4,0,0,0.0,0.0,19,7e4x1ukf,,,,,1
7,rhdgxyr3,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:15.053753,1,,,8.0,2,,0.0,,0.0,1,0,0,0.0,0.0,19,7e4x1ukf,,,,,1
8,ql6vd3s5,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:17.589659,1,,,11.0,2,,0.0,,0.0,2,0,0,0.0,0.0,19,7e4x1ukf,,,,,1
9,qavbvr2b,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:19.850575,1,,,11.0,1,,0.0,,0.0,5,0,0,0.0,0.0,19,7e4x1ukf,,,,,1
10,o9to8ca9,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:21.943074,1,,,11.0,5,,0.0,,0.0,5,0,0,0.0,0.0,19,7e4x1ukf,,,,,1
11,aipjr4uk,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:24.003660,1,,,8.0,2,,0.0,,0.0,5,0,0,0.0,0.0,19,7e4x1ukf,,,,,1
12,y3dwfyjb,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:26.066412,1,,,11.0,2,,0.0,,0.0,4,0,0,0.0,0.0,19,7e4x1ukf,,,,,1
13,975muukl,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:28.232816,1,,,11.0,1,,0.0,,0.0,2,0,0,0.0,0.0,19,7e4x1ukf,,,,,1
14,0rloymep,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:30.338583,1,,,8.0,2,,0.0,,0.0,3,0,0,0.0,0.0,19,7e4x1ukf,,,,,1
15,ikauewml,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:32.338830,1,,,8.0,3,,0.0,,0.0,5,0,0,0.0,0.0,19,7e4x1ukf,,,,,1
16,vew72cse,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:37.339302,1,,,8.0,4,,0.0,,0.0,5,0,0,0.0,0.0,19,7e4x1ukf,,,,,1
17,ycwlx2no,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:40.869182,1,,,10.0,3,,0.0,,0.0,4,0,0,0.0,0.0,19,7e4x1ukf,,,,,1
18,0ffcm2xo,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:43.223704,1,,,12.0,3,,0.0,,0.0,3,0,0,0.0,0.0,19,7e4x1ukf,,,,,1
19,ugzwmlsc,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:45.805225,1,,,6.0,4,,0.0,,0.0,4,0,0,0.0,0.0,19,7e4x1ukf,,,,,1
20,owrthm56,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:48.122677,1,,,3.0,6,,0.0,,0.0,5,0,0,0.0,0.0,19,7e4x1ukf,,,,,1
1,w64p6rum,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:02.026143,1,,,8.0,4,,0.0,,0.0,3,0,0,0.0,0.0,20,7e4x1ukf,,,,,1
2,c5u86d8q,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:04.565629,1,,,11.0,3,,0.0,,0.0,2,0,0,0.0,0.0,20,7e4x1ukf,,,,,1
3,lmlu3crm,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:06.509563,1,,,8.0,5,,0.0,,0.0,4,0,0,0.0,0.0,20,7e4x1ukf,,,,,1
4,das608rt,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:08.450764,1,,,8.0,1,,0.0,,0.0,3,0,0,0.0,0.0,20,7e4x1ukf,,,,,1
5,pt6ng307,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:10.548804,1,,,11.0,1,,0.0,,0.0,1,0,0,0.0,0.0,20,7e4x1ukf,,,,,1
6,nn3il6rt,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:12.281097,1,,,11.0,1,,0.0,,0.0,4,0,0,0.0,0.0,20,7e4x1ukf,,,,,1
7,rhdgxyr3,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:15.053753,1,,,8.0,2,,0.0,,0.0,1,0,0,0.0,0.0,20,7e4x1ukf,,,,,1
8,ql6vd3s5,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:17.589659,1,,,11.0,2,,0.0,,0.0,2,0,0,0.0,0.0,20,7e4x1ukf,,,,,1
9,qavbvr2b,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:19.850575,1,,,11.0,1,,0.0,,0.0,5,0,0,0.0,0.0,20,7e4x1ukf,,,,,1
10,o9to8ca9,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:21.943074,1,,,11.0,5,,0.0,,0.0,5,0,0,0.0,0.0,20,7e4x1ukf,,,,,1
11,aipjr4uk,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:24.003660,1,,,8.0,2,,0.0,,0.0,5,0,0,0.0,0.0,20,7e4x1ukf,,,,,1
12,y3dwfyjb,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:26.066412,1,,,11.0,2,,0.0,,0.0,4,0,0,0.0,0.0,20,7e4x1ukf,,,,,1
13,975muukl,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:28.232816,1,,,11.0,1,,0.0,,0.0,2,0,0,0.0,0.0,20,7e4x1ukf,,,,,1
14,0rloymep,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:30.338583,1,,,8.0,2,,0.0,,0.0,3,0,0,0.0,0.0,20,7e4x1ukf,,,,,1
15,ikauewml,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:32.338830,1,,,8.0,3,,0.0,,0.0,5,0,0,0.0,0.0,20,7e4x1ukf,,,,,1
16,vew72cse,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:37.339302,1,,,8.0,4,,0.0,,0.0,5,0,0,0.0,0.0,20,7e4x1ukf,,,,,1
17,ycwlx2no,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:40.869182,1,,,10.0,3,,0.0,,0.0,4,0,0,0.0,0.0,20,7e4x1ukf,,,,,1
18,0ffcm2xo,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:43.223704,1,,,12.0,3,,0.0,,0.0,3,0,0,0.0,0.0,20,7e4x1ukf,,,,,1
19,ugzwmlsc,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:45.805225,1,,,6.0,4,,0.0,,0.0,4,0,0,0.0,0.0,20,7e4x1ukf,,,,,1
20,owrthm56,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:48.122677,1,,,3.0,6,,0.0,,0.0,5,0,0,0.0,0.0,20,7e4x1ukf,,,,,1
1,w64p6rum,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:02.026143,1,,,8.0,1,,0.0,,0.0,4,0,0,0.0,0.0,21,7e4x1ukf,,,,,1
2,c5u86d8q,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:04.565629,1,,,11.0,3,,0.0,,0.0,3,0,0,0.0,0.0,21,7e4x1ukf,,,,,1
3,lmlu3crm,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:06.509563,1,,,8.0,2,,0.0,,0.0,1,0,0,0.0,0.0,21,7e4x1ukf,,,,,1
4,das608rt,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:08.450764,1,,,8.0,2,,0.0,,0.0,4,0,0,0.0,0.0,21,7e4x1ukf,,,,,1
5,pt6ng307,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:10.548804,1,,,11.0,1,,0.0,,0.0,1,0,0,0.0,0.0,21,7e4x1ukf,,,,,1
6,nn3il6rt,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:12.281097,1,,,11.0,5,,0.0,,0.0,5,0,0,0.0,0.0,21,7e4x1ukf,,,,,1
7,rhdgxyr3,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:15.053753,1,,,8.0,2,,0.0,,0.0,5,0,0,0.0,0.0,21,7e4x1ukf,,,,,1
8,ql6vd3s5,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:17.589659,1,,,11.0,4,,0.0,,0.0,4,0,0,0.0,0.0,21,7e4x1ukf,,,,,1
9,qavbvr2b,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:19.850575,1,,,11.0,6,,0.0,,0.0,5,0,0,0.0,0.0,21,7e4x1ukf,,,,,1
10,o9to8ca9,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:21.943074,1,,,11.0,4,,0.0,,0.0,5,0,0,0.0,0.0,21,7e4x1ukf,,,,,1
11,aipjr4uk,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:24.003660,1,,,8.0,2,,0.0,,0.0,3,0,0,0.0,0.0,21,7e4x1ukf,,,,,1
12,y3dwfyjb,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:26.066412,1,,,11.0,5,,0.0,,0.0,4,0,0,0.0,0.0,21,7e4x1ukf,,,,,1
13,975muukl,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:28.232816,1,,,11.0,1,,0.0,,0.0,5,0,0,0.0,0.0,21,7e4x1ukf,,,,,1
14,0rloymep,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:30.338583,1,,,8.0,1,,0.0,,0.0,2,0,0,0.0,0.0,21,7e4x1ukf,,,,,1
15,ikauewml,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:32.338830,1,,,8.0,3,,0.0,,0.0,5,0,0,0.0,0.0,21,7e4x1ukf,,,,,1
16,vew72cse,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:37.339302,1,,,8.0,1,,0.0,,0.0,3,0,0,0.0,0.0,21,7e4x1ukf,,,,,1
17,ycwlx2no,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:40.869182,1,,,10.0,3,,0.0,,0.0,2,0,0,0.0,0.0,21,7e4x1ukf,,,,,1
18,0ffcm2xo,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:43.223704,1,,,12.0,4,,0.0,,0.0,3,0,0,0.0,0.0,21,7e4x1ukf,,,,,1
19,ugzwmlsc,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:45.805225,1,,,6.0,3,,0.0,,0.0,4,0,0,0.0,0.0,21,7e4x1ukf,,,,,1
20,owrthm56,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:48.122677,1,,,3.0,2,,0.0,,0.0,2,0,0,0.0,0.0,21,7e4x1ukf,,,,,1
1,w64p6rum,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:02.026143,1,,,8.0,1,,0.0,,0.0,4,0,0,0.0,0.0,22,7e4x1ukf,,,,,1
2,c5u86d8q,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:04.565629,1,,,11.0,3,,0.0,,0.0,3,0,0,0.0,0.0,22,7e4x1ukf,,,,,1
3,lmlu3crm,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:06.509563,1,,,8.0,2,,0.0,,0.0,1,0,0,0.0,0.0,22,7e4x1ukf,,,,,1
4,das608rt,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:08.450764,1,,,8.0,2,,0.0,,0.0,4,0,0,0.0,0.0,22,7e4x1ukf,,,,,1
5,pt6ng307,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:10.548804,1,,,11.0,1,,0.0,,0.0,1,0,0,0.0,0.0,22,7e4x1ukf,,,,,1
6,nn3il6rt,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:12.281097,1,,,11.0,5,,0.0,,0.0,5,0,0,0.0,0.0,22,7e4x1ukf,,,,,1
7,rhdgxyr3,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:15.053753,1,,,8.0,2,,0.0,,0.0,5,0,0,0.0,0.0,22,7e4x1ukf,,,,,1
8,ql6vd3s5,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:17.589659,1,,,11.0,4,,0.0,,0.0,4,0,0,0.0,0.0,22,7e4x1ukf,,,,,1
9,qavbvr2b,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:19.850575,1,,,11.0,6,,0.0,,0.0,5,0,0,0.0,0.0,22,7e4x1ukf,,,,,1
10,o9to8ca9,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:21.943074,1,,,11.0,4,,0.0,,0.0,5,0,0,0.0,0.0,22,7e4x1ukf,,,,,1
11,aipjr4uk,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:24.003660,1,,,8.0,2,,0.0,,0.0,3,0,0,0.0,0.0,22,7e4x1ukf,,,,,1
12,y3dwfyjb,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:26.066412,1,,,11.0,5,,0.0,,0.0,4,0,0,0.0,0.0,22,7e4x1ukf,,,,,1
13,975muukl,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:28.232816,1,,,11.0,1,,0.0,,0.0,5,0,0,0.0,0.0,22,7e4x1ukf,,,,,1
14,0rloymep,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:30.338583,1,,,8.0,1,,0.0,,0.0,2,0,0,0.0,0.0,22,7e4x1ukf,,,,,1
15,ikauewml,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:32.338830,1,,,8.0,3,,0.0,,0.0,5,0,0,0.0,0.0,22,7e4x1ukf,,,,,1
16,vew72cse,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:37.339302,1,,,8.0,1,,0.0,,0.0,3,0,0,0.0,0.0,22,7e4x1ukf,,,,,1
17,ycwlx2no,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:40.869182,1,,,10.0,3,,0.0,,0.0,2,0,0,0.0,0.0,22,7e4x1ukf,,,,,1
18,0ffcm2xo,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:43.223704,1,,,12.0,4,,0.0,,0.0,3,0,0,0.0,0.0,22,7e4x1ukf,,,,,1
19,ugzwmlsc,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:45.805225,1,,,6.0,3,,0.0,,0.0,4,0,0,0.0,0.0,22,7e4x1ukf,,,,,1
20,owrthm56,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:48.122677,1,,,3.0,2,,0.0,,0.0,2,0,0,0.0,0.0,22,7e4x1ukf,,,,,1
1,w64p6rum,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:02.026143,1,,,8.0,1,,0.0,,0.0,4,0,0,0.0,0.0,23,7e4x1ukf,,,,,1
2,c5u86d8q,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:04.565629,1,,,11.0,3,,0.0,,0.0,3,0,0,0.0,0.0,23,7e4x1ukf,,,,,1
3,lmlu3crm,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:06.509563,1,,,8.0,2,,0.0,,0.0,1,0,0,0.0,0.0,23,7e4x1ukf,,,,,1
4,das608rt,,0,3,120,pg_exogenous,Results,2025-12-28 23:07:08.450764,1,,,8.0,2,,0.0,,0.0,4,0,0,0.0,0.0,23,7e4x1ukf,,,,,1
